Reaction,Tinit_NHBE_H,Tinit_293T_H,Tinit_A549_H,Tinit_CALU_H,Tinit_Lung_H,Tinit_NHBE_I,Tinit_293T_I,Tinit_A549_I,Tinit_CALU_I,Tinit_Lung_I
HMR_4572,1,1,1,1,1,1,1,1,1,1
HMR_4573,1,1,1,1,1,1,1,1,1,1
HMR_4574,1,1,1,1,1,1,1,1,1,1
HMR_4575,1,1,1,1,1,1,1,1,1,1
HMR_4577,1,1,1,1,1,1,1,1,1,1
HMR_4579,1,0,1,1,1,1,0,1,1,0
HMR_4580,1,0,0,1,0,1,0,0,1,1
HMR_4583,0,0,0,1,0,0,0,0,0,0
HMR_4584,1,1,1,1,1,1,1,1,1,0
HMR_4585,1,1,1,1,1,1,0,1,1,0
HMR_4586,1,1,1,1,1,1,0,1,1,0
HMR_4587,1,1,1,1,1,1,0,1,1,0
HMR_4588,1,1,1,1,1,1,0,1,1,0
HMR_4589,1,1,1,1,1,1,1,1,1,1
HMR_4590,0,1,1,1,1,0,1,1,1,1
HMR_4591,0,1,0,1,1,0,1,1,1,0
HMR_4592,1,1,1,1,1,1,1,1,1,1
HMR_4593,0,0,1,0,0,0,0,0,0,0
HMR_4597,1,0,0,0,0,1,0,0,0,0
HMR_4599,1,0,0,0,0,1,0,0,0,0
HMR_4600,1,1,1,1,1,1,1,1,1,1
HMR_4601,0,1,1,1,1,0,1,1,1,1
HMR_4602,1,1,1,1,1,1,1,1,1,1
HMR_4603,1,1,1,1,1,1,1,1,1,1
HMR_4604,1,1,1,1,0,1,1,1,1,0
HMR_4607,1,0,1,1,1,1,0,1,1,1
HMR_4608,1,1,1,1,1,1,1,1,1,1
HMR_4611,0,1,1,1,0,1,1,0,0,1
HMR_4612,1,0,0,0,0,0,0,0,1,0
HMR_4617,0,0,0,1,0,0,1,0,0,0
HMR_4618,1,0,0,0,1,0,0,0,0,0
HMR_4619,1,1,1,0,1,1,0,1,1,1
HMR_4621,0,0,0,0,0,0,0,1,0,0
HMR_4623,1,1,1,1,1,1,1,1,1,1
HMR_4625,0,1,1,1,1,0,0,1,1,1
HMR_4627,0,0,0,0,1,0,0,0,0,0
HMR_4628,1,1,1,1,1,1,1,1,1,1
HMR_4630,1,1,1,1,0,1,1,1,1,1
HMR_4631,1,1,1,1,1,1,1,1,1,1
HMR_4632,1,1,1,1,1,1,1,1,1,1
HMR_4633,0,0,1,0,1,0,0,1,0,1
HMR_4635,1,1,1,1,1,1,1,1,1,1
HMR_4637,1,1,1,1,0,1,1,1,1,1
HMR_4640,1,1,1,1,0,0,1,1,1,0
HMR_4641,0,0,1,1,0,0,0,1,1,0
HMR_4642,1,1,1,1,1,1,1,1,1,0
HMR_4643,1,1,1,1,1,1,1,1,1,1
HMR_4644,1,1,1,1,1,1,1,1,1,1
HMR_4651,1,1,1,1,1,1,1,1,1,1
HMR_4652,0,1,1,1,1,0,1,1,1,1
HMR_4654,1,1,1,1,1,0,1,1,1,0
HMR_4655,0,1,1,1,0,0,1,1,1,0
HMR_4656,0,1,1,1,0,0,1,1,1,0
HMR_4657,0,1,1,1,1,0,1,1,1,0
HMR_4662,1,1,1,1,1,1,1,1,1,1
HMR_4663,1,1,1,1,1,1,1,1,1,1
HMR_4664,0,1,1,1,1,0,1,1,1,1
HMR_4667,1,0,1,1,0,0,0,1,1,0
HMR_4668,0,0,0,0,0,1,0,0,0,0
HMR_4670,1,1,1,1,1,1,1,1,1,1
HMR_4672,0,0,0,0,1,1,0,0,0,1
HMR_4673,1,1,1,1,1,1,1,1,1,1
HMR_4675,1,1,1,1,1,1,1,1,1,1
HMR_4676,1,1,1,1,1,1,1,1,1,1
HMR_4680,1,0,1,1,1,1,0,1,1,0
HMR_4681,1,0,0,0,1,1,0,0,0,1
HMR_4682,1,0,0,0,1,1,0,0,0,1
HMR_4683,1,0,1,1,0,1,0,1,1,1
HMR_4685,1,0,1,1,0,1,0,1,1,1
HMR_4686,1,0,1,1,0,1,0,1,1,1
HMR_4687,1,0,1,1,0,1,0,1,1,1
HMR_4689,0,0,0,0,0,0,0,0,0,1
HMR_4694,0,0,1,0,0,0,0,1,0,1
HMR_4695,1,1,1,1,1,1,1,1,1,1
HMR_4696,1,1,1,1,0,1,1,1,1,1
HMR_4697,1,1,1,1,0,1,1,1,1,1
HMR_4698,1,1,1,1,0,1,1,1,1,1
HMR_4705,1,1,1,1,1,1,1,1,1,1
HMR_4706,1,0,1,1,1,1,0,1,1,1
HMR_4708,1,1,1,1,1,1,1,1,1,1
HMR_4709,1,1,1,1,1,1,1,1,1,1
HMR_4710,1,0,0,1,0,1,0,0,1,1
HMR_4714,0,0,0,0,1,0,0,1,0,0
HMR_4715,1,0,0,1,1,0,0,1,0,0
HMR_4716,0,0,0,0,1,0,0,0,0,1
HMR_4717,0,0,0,0,0,0,0,0,0,1
HMR_4718,1,1,1,1,1,1,1,1,1,1
HMR_4720,1,0,0,1,1,0,0,1,0,0
HMR_4721,0,1,1,0,1,0,1,1,0,0
HMR_4723,1,0,1,1,1,1,0,1,1,1
HMR_4725,1,1,1,1,0,1,0,1,1,1
HMR_4727,1,1,1,1,1,1,1,1,1,1
HMR_4729,0,0,1,0,0,0,1,0,1,0
HMR_4730,0,1,1,0,1,0,1,1,1,1
HMR_4731,0,1,1,0,1,0,1,1,1,1
HMR_4733,0,0,1,0,0,0,1,0,1,0
HMR_4734,1,0,1,1,1,0,1,1,1,0
HMR_4735,1,0,1,1,1,1,0,1,1,1
HMR_4737,1,1,1,1,0,1,0,1,1,1
HMR_4738,1,1,1,1,0,1,0,1,1,1
HMR_4739,1,1,1,1,0,1,0,1,1,1
HMR_4741,1,0,0,1,0,0,0,0,1,1
HMR_4742,1,1,1,1,1,1,1,1,1,1
HMR_4743,1,1,1,1,1,1,1,1,1,1
HMR_4744,1,1,1,1,1,1,1,1,1,1
HMR_4746,1,1,1,1,1,1,1,1,1,1
HMR_4748,1,1,1,1,1,1,1,1,1,1
HMR_4750,1,1,1,1,1,1,1,1,1,1
HMR_4752,1,1,1,1,1,1,1,1,1,1
HMR_4754,0,0,1,0,0,0,0,1,0,0
HMR_4756,0,1,1,1,0,0,0,1,0,0
HMR_4758,0,1,1,0,0,0,0,1,0,0
HMR_4760,1,0,1,0,1,0,0,1,0,0
HMR_4764,1,0,1,1,1,1,0,1,1,1
HMR_4765,0,0,0,1,0,0,0,0,1,0
HMR_4766,0,0,0,1,0,0,0,0,1,0
HMR_4770,0,0,0,0,1,0,0,0,0,0
HMR_4771,1,1,0,1,1,1,1,0,0,0
HMR_4772,1,1,0,1,1,1,1,0,0,0
HMR_4774,1,1,1,1,1,1,1,1,1,1
HMR_4775,1,1,1,1,1,1,1,1,1,1
HMR_4776,1,1,1,1,1,1,1,1,1,1
HMR_4777,1,1,1,1,1,1,1,1,1,1
HMR_4778,0,1,1,1,1,0,1,1,1,0
HMR_4779,0,1,1,1,1,1,1,1,1,0
HMR_4780,0,1,1,1,1,0,1,1,1,0
HMR_4781,1,1,1,1,1,0,1,1,1,0
HMR_4784,0,0,0,0,0,1,0,1,0,0
HMR_4785,1,1,1,1,0,0,1,0,1,0
HMR_4786,1,1,1,1,0,1,1,1,1,0
HMR_4792,1,1,1,1,1,1,1,1,1,1
HMR_4796,0,0,1,1,0,0,0,1,1,0
HMR_4797,0,1,1,1,0,0,0,1,1,0
HMR_4799,1,1,1,1,1,1,1,1,1,1
HMR_4802,1,1,1,1,1,1,1,1,1,1
HMR_4804,1,1,1,1,1,1,1,1,1,1
HMR_4806,1,1,1,1,1,1,1,1,1,1
HMR_4808,1,1,1,1,1,1,1,1,1,1
HMR_4810,1,1,1,1,1,1,1,1,1,1
HMR_4812,1,1,1,1,1,1,1,1,1,1
HMR_4814,1,1,1,1,1,1,1,1,1,1
HMR_4816,0,0,0,0,1,0,0,0,0,1
HMR_4817,0,0,0,0,1,0,0,0,0,1
HMR_4818,0,0,0,0,1,0,0,0,0,1
HMR_4833,0,0,0,0,1,0,0,0,0,1
HMR_4834,0,0,0,0,1,0,0,0,0,1
HMR_4835,0,0,0,0,1,0,0,0,0,1
HMR_4836,0,0,0,0,1,0,0,0,0,1
HMR_4838,0,0,0,0,1,0,0,0,0,0
HMR_4839,0,0,0,0,1,0,0,0,0,0
HMR_4841,1,0,1,1,0,1,0,1,1,1
HMR_4843,1,0,1,1,0,1,0,1,1,1
HMR_4844,1,1,1,1,0,1,1,1,1,0
HMR_4846,0,0,0,1,0,0,0,0,0,0
HMR_4850,0,0,0,0,1,0,0,0,0,0
HMR_4851,0,0,1,1,0,0,0,1,0,0
HMR_4852,0,1,1,1,1,0,0,1,0,0
HMR_4854,0,0,1,1,0,0,0,1,0,0
HMR_4855,1,1,1,1,1,1,1,1,1,1
HMR_4856,1,1,1,1,1,1,1,1,1,1
HMR_4858,1,0,1,1,1,1,0,1,1,1
HMR_4861,1,1,1,1,1,1,1,1,1,1
HMR_4862,0,0,1,1,0,0,0,1,0,0
HMR_4863,0,0,1,1,0,0,0,1,0,0
HMR_4864,0,0,1,1,0,0,0,1,0,0
HMR_4865,0,0,1,1,0,0,0,1,0,0
HMR_4867,0,0,1,1,0,0,0,1,0,0
HMR_4868,0,0,1,1,0,0,0,1,0,0
HMR_4870,0,0,1,1,0,0,0,1,0,0
HMR_4871,0,0,1,1,0,0,0,1,0,0
HMR_4872,0,0,1,1,0,0,0,1,0,0
HMR_4873,0,1,1,1,0,0,1,1,1,0
HMR_4874,1,0,1,1,0,1,1,1,1,1
HMR_4877,1,0,0,0,1,0,0,0,0,0
HMR_4878,0,0,0,1,1,0,0,0,1,1
HMR_4879,0,0,0,1,1,0,0,0,0,0
HMR_4883,1,1,1,1,1,0,0,0,0,0
HMR_4885,1,1,1,1,1,1,1,0,1,1
HMR_4887,1,0,0,0,0,0,0,0,1,1
HMR_4890,0,1,1,1,0,0,1,0,0,1
HMR_4892,1,1,1,1,1,1,0,1,1,1
HMR_4894,1,1,1,1,1,1,1,1,1,1
HMR_4896,1,1,1,1,1,1,1,1,1,1
HMR_4898,1,1,1,1,1,1,1,1,1,1
HMR_4900,1,1,1,1,1,1,1,1,1,1
HMR_4905,1,0,0,0,0,0,0,0,0,1
HMR_4906,1,1,1,1,1,1,1,1,1,1
HMR_4907,1,1,1,1,1,1,1,1,1,1
HMR_4908,1,1,1,1,1,1,1,1,1,1
HMR_4910,0,0,0,0,1,0,0,0,0,1
HMR_4911,1,1,1,1,1,1,1,1,1,1
HMR_4912,1,1,1,1,1,1,1,1,1,1
HMR_4915,1,1,1,1,1,1,1,0,1,0
HMR_4917,1,0,0,0,1,0,0,0,0,0
HMR_4919,1,1,1,1,1,1,1,1,1,1
HMR_4922,1,1,1,1,1,1,1,1,1,1
HMR_4926,0,1,1,1,1,0,1,1,1,1
HMR_4928,1,1,1,1,1,1,1,1,1,1
HMR_4930,1,1,1,1,1,1,1,1,1,1
HMR_4932,0,0,0,1,0,0,0,0,1,1
HMR_4935,1,1,1,1,1,1,1,1,1,1
HMR_4940,0,0,1,1,0,0,0,1,0,0
HMR_4942,0,0,0,0,1,0,0,0,0,0
HMR_4944,0,1,0,0,1,0,1,1,1,1
HMR_4947,1,0,1,1,1,0,0,0,0,1
HMR_4949,0,0,0,0,1,0,0,0,0,1
HMR_4951,0,0,0,0,1,0,0,0,0,1
HMR_4954,1,1,1,1,1,1,1,1,1,1
HMR_4956,0,0,0,1,0,0,0,0,1,0
HMR_4957,0,0,0,1,0,0,0,0,1,1
HMR_4962,1,0,1,1,1,1,0,1,1,0
HMR_4963,1,1,1,0,1,1,1,1,0,0
HMR_4964,1,1,1,1,1,1,1,1,1,0
HMR_4969,1,1,1,1,1,0,0,0,1,0
HMR_4971,1,1,1,1,0,1,1,1,1,0
HMR_4972,1,1,1,1,0,1,1,1,1,0
HMR_4973,1,0,1,1,1,1,0,1,1,1
HMR_4976,1,1,1,1,1,1,1,1,1,1
HMR_4977,1,1,0,0,0,1,1,0,0,0
HMR_4986,0,0,1,0,0,0,0,1,0,1
HMR_4992,1,1,0,0,0,1,1,0,0,0
HMR_4993,1,1,1,1,1,0,0,0,0,0
HMR_4996,1,0,1,1,1,1,0,1,1,1
HMR_4997,0,1,1,1,1,0,1,1,1,1
HMR_5000,1,1,1,1,1,1,1,1,1,1
HMR_5003,0,1,1,1,1,0,1,1,1,1
HMR_5006,0,1,1,1,0,0,1,1,1,0
HMR_5007,1,0,0,0,1,0,0,0,0,1
HMR_5008,0,1,1,1,1,0,1,1,1,0
HMR_5010,1,0,1,0,1,1,0,1,1,0
HMR_5015,1,0,0,0,0,0,0,0,0,0
HMR_5016,1,1,0,0,0,1,1,0,0,0
HMR_5018,1,1,1,1,1,1,1,1,1,1
HMR_5022,0,0,0,0,0,1,0,0,0,0
HMR_5027,1,0,1,1,1,1,0,1,1,0
HMR_5029,1,1,1,1,1,1,0,1,1,1
HMR_5031,0,1,1,1,1,0,1,1,1,0
HMR_5032,0,1,1,1,1,0,1,1,1,0
HMR_5033,0,1,1,1,1,0,1,1,1,0
HMR_5034,0,1,1,1,1,0,1,1,1,0
HMR_5035,0,1,1,1,1,0,1,1,1,0
HMR_5037,0,1,1,1,1,0,1,1,1,1
HMR_5042,0,1,1,1,1,0,1,1,1,0
HMR_5043,1,1,1,1,1,1,1,1,1,1
HMR_5045,0,0,1,0,0,0,0,0,0,0
HMR_5046,0,0,1,1,1,0,0,1,1,0
HMR_5068,0,1,0,0,0,0,0,0,1,0
HMR_5070,1,1,1,1,1,1,0,1,1,0
HMR_5071,0,1,0,0,0,0,0,0,1,0
HMR_5073,1,1,1,1,1,1,0,1,1,0
HMR_5074,1,1,1,1,1,1,0,1,1,1
HMR_5076,1,1,1,1,1,1,0,1,1,0
HMR_5077,1,1,1,1,1,1,0,1,1,0
HMR_5078,1,1,1,1,1,1,0,1,1,0
HMR_5079,1,1,1,1,1,1,0,1,1,0
HMR_5080,1,1,1,1,1,1,0,1,1,1
HMR_5082,1,1,1,1,1,1,0,1,1,0
HMR_5084,1,1,1,1,1,1,0,1,1,0
HMR_5085,1,1,1,1,1,1,0,1,1,0
HMR_5087,1,1,1,1,1,1,0,1,1,0
HMR_5088,1,1,1,1,1,1,0,1,1,0
HMR_5089,1,1,1,1,1,1,0,1,1,1
HMR_5091,1,1,1,1,1,1,0,1,1,0
HMR_5092,1,1,1,1,1,1,0,1,1,1
HMR_5094,0,1,0,0,0,0,0,0,1,0
HMR_5113,1,1,1,1,0,0,1,1,1,0
HMR_5114,1,1,1,1,1,1,1,1,1,1
HMR_5116,0,0,0,1,0,0,0,0,1,1
HMR_5124,1,1,0,1,1,1,1,0,1,1
HMR_5126,1,1,1,0,1,1,1,1,0,0
HMR_5127,1,0,0,0,1,1,0,0,0,1
HMR_5128,1,0,0,0,1,1,0,0,0,1
HMR_5130,1,1,1,1,1,1,1,1,1,1
HMR_5131,1,1,1,1,1,1,1,1,1,1
HMR_5132,1,1,1,1,1,1,1,1,1,1
HMR_5133,1,1,1,1,1,1,1,1,1,1
HMR_5134,1,1,1,1,1,1,1,1,1,1
HMR_5135,1,1,1,1,1,1,1,1,1,1
HMR_5136,1,1,1,1,1,1,1,1,1,1
HMR_5137,1,1,1,1,1,1,1,1,1,1
HMR_5138,1,1,1,1,1,1,1,1,1,1
HMR_5139,1,1,1,1,1,1,1,1,1,1
HMR_5140,1,1,1,1,1,1,1,1,1,1
HMR_5141,1,1,1,1,1,1,1,1,1,1
HMR_5142,1,1,1,1,1,1,1,1,1,1
HMR_5143,1,1,1,1,1,1,1,1,1,1
HMR_5145,1,1,1,1,1,1,1,1,1,1
HMR_5146,1,1,1,1,1,1,1,1,1,1
HMR_5147,1,1,1,1,1,1,1,1,1,1
HMR_5148,1,1,1,1,1,1,1,1,1,1
HMR_5149,1,1,1,1,1,1,1,1,1,1
HMR_5150,1,1,1,1,1,1,1,1,1,1
HMR_5151,1,1,1,1,1,0,0,0,0,0
HMR_5152,1,0,0,1,1,1,0,0,1,0
HMR_5153,0,0,0,1,1,0,0,0,1,1
HMR_5155,1,0,0,0,0,1,0,1,0,0
HMR_5156,0,0,1,1,0,0,0,1,1,1
HMR_5157,0,1,1,0,1,0,0,1,0,1
HMR_5165,0,0,0,0,1,0,0,0,0,1
HMR_5169,0,0,0,0,0,0,1,1,0,0
HMR_5170,0,0,0,1,0,1,0,0,0,0
HMR_5200,0,0,0,0,0,0,0,0,1,0
HMR_5202,0,0,0,0,0,1,0,0,0,0
HMR_5204,1,0,1,1,1,1,0,1,1,1
HMR_5213,1,0,0,0,0,0,0,0,0,0
HMR_5214,1,0,0,0,0,0,0,0,1,1
HMR_5215,0,0,0,1,0,0,0,0,0,0
HMR_5219,0,0,0,1,1,0,0,0,0,0
HMR_5221,0,1,0,0,0,0,0,0,0,0
HMR_5222,0,0,1,1,0,0,0,1,1,1
HMR_5224,0,0,0,0,0,0,0,1,0,0
HMR_5226,0,0,0,1,0,1,0,0,0,0
HMR_5241,1,0,1,1,1,1,0,1,1,1
HMR_5243,0,0,0,0,0,1,0,0,0,1
HMR_5246,1,1,1,1,1,1,1,1,1,0
HMR_5247,1,1,1,1,1,0,1,1,1,0
HMR_5250,0,1,0,0,0,0,1,0,1,1
HMR_5251,0,0,1,1,1,1,0,0,1,1
HMR_5252,0,0,0,1,0,0,0,1,0,0
HMR_5253,1,0,0,0,0,0,0,0,0,0
HMR_5254,0,1,1,1,1,0,1,1,1,1
HMR_5260,1,0,0,0,1,0,0,0,1,0
HMR_5262,0,0,0,0,0,1,0,0,0,0
HMR_5267,0,0,1,1,0,0,0,1,1,1
HMR_5271,1,0,0,0,0,0,0,0,0,0
HMR_5273,0,0,0,1,0,0,0,0,0,0
HMR_5274,1,0,0,0,0,0,0,0,1,1
HMR_5277,0,0,0,1,1,0,0,0,0,0
HMR_5279,0,1,0,0,0,0,0,0,0,0
HMR_5282,1,1,1,1,1,1,0,1,1,1
HMR_5284,1,0,1,1,1,1,0,1,1,1
HMR_5285,0,0,0,0,0,0,0,1,0,0
HMR_5286,0,0,0,1,0,1,0,0,0,0
HMR_5288,0,0,1,0,0,0,1,1,0,1
HMR_5295,0,0,1,1,0,0,0,1,0,0
HMR_5296,1,1,1,1,1,1,1,1,1,1
HMR_5297,1,1,1,1,1,1,1,1,1,1
HMR_5299,1,1,1,1,1,1,1,1,1,1
HMR_5301,1,1,1,1,1,1,1,1,1,1
HMR_5303,1,0,0,1,1,1,0,0,1,0
HMR_5304,0,1,0,0,0,0,1,1,0,0
HMR_5305,1,1,1,1,1,1,1,1,1,1
HMR_5307,1,0,0,0,1,1,0,0,0,0
HMR_5308,1,1,1,1,1,1,1,1,1,1
HMR_5310,1,0,0,0,1,1,0,0,0,0
HMR_5311,1,1,1,0,1,1,1,1,1,1
HMR_5313,1,0,0,0,1,1,0,0,0,0
HMR_5314,1,1,0,0,1,1,1,0,0,1
HMR_5315,1,1,1,1,1,1,1,1,1,1
HMR_5316,1,1,0,0,1,1,1,0,0,1
HMR_5317,0,0,0,0,1,1,0,0,0,1
HMR_5318,0,0,0,0,1,1,0,0,0,1
HMR_5319,1,1,1,0,1,1,1,1,1,1
HMR_5320,1,1,1,0,1,1,1,1,1,1
HMR_5322,1,1,1,0,1,1,1,1,1,0
HMR_5324,1,1,1,0,1,1,1,1,1,1
HMR_5326,1,1,1,0,1,1,1,1,1,1
HMR_5328,0,0,0,0,0,0,0,0,0,1
HMR_5330,0,0,0,0,0,0,0,0,0,1
HMR_5333,1,1,1,0,1,1,1,1,1,1
HMR_5338,1,1,1,1,1,1,1,1,1,1
HMR_5339,1,1,1,1,1,1,1,1,1,1
HMR_5342,1,0,0,1,0,0,0,0,0,0
HMR_5347,0,0,0,0,1,0,0,0,0,0
HMR_5348,1,1,1,1,1,1,1,1,1,1
HMR_5349,1,1,1,1,1,1,1,1,1,1
HMR_5351,1,1,1,1,1,1,1,1,1,1
HMR_5352,1,1,1,1,1,1,1,1,1,1
HMR_5353,1,1,1,1,1,1,1,1,1,1
HMR_5361,0,1,1,1,1,1,1,0,0,0
HMR_5362,1,1,1,1,1,1,1,1,1,1
HMR_5363,1,1,1,1,1,0,0,0,0,0
HMR_5381,0,0,1,1,1,0,1,1,1,0
HMR_5384,0,1,0,1,0,1,1,0,1,0
HMR_5392,1,1,1,1,0,1,0,1,1,1
HMR_5393,0,1,1,1,0,0,0,1,1,0
HMR_5395,1,1,1,1,0,1,0,1,1,1
HMR_5396,1,1,1,1,0,1,0,1,1,1
HMR_5397,1,1,1,1,0,1,0,1,1,1
HMR_5398,1,1,1,1,0,1,0,1,1,1
HMR_5401,1,1,1,1,0,1,1,1,1,1
HMR_5406,1,1,1,1,1,1,1,1,1,1
HMR_5407,1,1,1,1,1,1,1,1,1,1
HMR_5411,1,1,0,0,0,1,1,0,0,1
HMR_5413,1,1,1,1,1,1,1,1,1,1
HMR_5414,0,1,0,0,0,0,0,0,0,0
HMR_5420,1,1,1,1,1,1,1,1,1,1
HMR_5426,1,0,0,0,0,1,0,0,0,0
HMR_5429,0,0,1,1,0,0,0,1,0,1
HMR_5430,0,0,0,0,0,0,0,0,0,1
HMR_5442,1,0,0,0,0,1,0,0,0,0
HMR_5447,0,0,0,0,0,0,0,0,0,1
HMR_5451,0,0,1,0,0,0,0,1,0,1
HMR_5452,0,0,1,0,0,0,0,1,0,1
HMR_5454,0,0,1,0,0,0,0,1,0,1
HMR_5455,0,0,0,0,1,1,0,0,0,1
HMR_5458,1,1,1,1,1,1,1,1,1,1
HMR_5459,1,1,1,1,0,1,0,1,1,0
HMR_5460,1,1,1,1,1,1,1,1,1,1
HMR_5461,1,1,1,1,0,1,0,1,1,0
HMR_5462,1,1,1,1,0,1,0,1,1,0
HMR_5463,1,1,1,1,0,1,0,1,1,0
HMR_5464,1,1,1,1,0,1,0,1,1,0
HMR_5465,1,1,1,1,0,1,0,1,1,0
HMR_5466,1,1,1,1,0,1,0,1,1,0
HMR_5467,1,1,1,1,0,1,0,1,1,0
HMR_5468,1,1,1,1,0,1,0,1,1,0
HMR_5469,1,1,1,1,0,1,0,1,1,0
HMR_5470,1,1,1,1,1,1,1,1,1,1
HMR_5471,1,1,1,1,0,1,0,1,1,0
HMR_5472,1,1,1,1,0,1,0,1,1,0
HMR_5473,1,1,1,1,1,1,1,1,1,1
HMR_5474,1,1,1,1,0,1,0,1,1,0
HMR_5475,1,1,1,1,0,1,0,1,1,0
HMR_5476,1,1,1,1,0,1,0,1,1,0
HMR_5477,1,1,1,1,0,1,0,1,1,0
HMR_5478,1,1,1,1,0,1,0,1,1,0
HMR_5479,1,1,1,1,0,1,0,1,1,0
HMR_5480,1,1,1,1,0,1,0,1,1,0
HMR_5481,1,1,1,1,0,1,0,1,1,0
HMR_5482,1,1,1,1,0,1,0,1,1,0
HMR_5483,1,1,1,1,0,1,0,1,1,0
HMR_5484,1,1,1,1,0,1,0,1,1,0
HMR_5485,1,1,1,1,0,1,0,1,1,0
HMR_5486,1,1,1,1,0,1,0,1,1,0
HMR_5487,1,1,1,1,1,1,1,1,1,1
HMR_5488,1,1,1,1,0,1,0,1,1,0
HMR_5489,1,1,1,1,0,1,0,1,1,0
HMR_5490,1,1,1,1,0,1,0,1,1,0
HMR_5491,1,1,1,1,0,1,0,1,1,0
HMR_5492,1,1,1,1,0,1,0,1,1,0
HMR_5493,1,1,1,1,0,1,0,1,1,0
HMR_5494,1,1,1,1,0,1,0,1,1,0
HMR_5495,1,1,1,1,0,1,0,1,1,0
HMR_5496,1,1,1,1,0,1,0,1,1,0
HMR_5497,1,1,1,1,1,1,1,1,1,1
HMR_5498,1,1,1,1,0,1,0,1,1,0
HMR_5499,1,1,1,1,0,1,0,1,1,0
HMR_5500,1,1,1,1,0,1,0,1,1,0
HMR_5501,1,1,1,1,0,1,0,1,1,0
HMR_5502,1,1,1,1,0,1,0,1,1,0
HMR_5503,1,1,1,1,0,1,0,1,1,0
HMR_5504,1,1,1,1,0,1,0,1,1,0
HMR_5505,1,1,1,1,0,1,0,1,1,0
HMR_5506,1,1,1,1,0,1,0,1,1,0
HMR_5507,1,1,1,1,0,1,0,1,1,0
HMR_5508,1,1,1,1,0,1,0,1,1,0
HMR_5509,1,1,1,1,0,1,0,1,1,0
HMR_5510,1,1,1,1,0,1,0,1,1,0
HMR_5511,1,1,1,1,0,1,0,1,1,0
HMR_5512,1,1,1,1,0,1,0,1,1,0
HMR_5513,1,1,1,1,0,1,0,1,1,0
HMR_5514,1,1,1,1,0,1,0,1,1,0
HMR_5515,1,1,1,1,0,1,0,1,1,0
HMR_5516,1,1,1,1,0,1,0,1,1,0
HMR_5517,1,1,1,1,0,1,0,1,1,0
HMR_5518,1,1,1,1,0,1,0,1,1,0
HMR_5519,1,1,1,1,0,1,0,1,1,0
HMR_5520,1,1,1,1,0,1,0,1,1,0
HMR_5521,1,1,1,1,0,1,0,1,1,0
HMR_5522,1,1,1,1,0,1,0,1,1,0
HMR_5523,1,1,1,1,0,1,0,1,1,0
HMR_5524,1,1,1,1,0,1,0,1,1,0
HMR_5525,1,1,1,1,0,1,0,1,1,0
HMR_5526,1,1,1,1,0,1,0,1,1,0
HMR_5527,1,1,1,1,0,1,0,1,1,0
HMR_5528,1,1,1,1,0,1,0,1,1,0
HMR_5529,1,1,1,1,0,1,0,1,1,0
HMR_5530,1,1,1,1,0,1,0,1,1,0
HMR_5531,1,1,1,1,0,1,0,1,1,0
HMR_5532,1,1,1,1,0,1,0,1,1,0
HMR_5533,1,1,1,1,0,1,0,1,1,0
HMR_5534,1,1,1,1,0,1,0,1,1,0
HMR_5535,1,1,1,1,0,1,0,1,1,0
HMR_5536,1,1,1,1,0,1,0,1,1,0
HMR_5537,1,1,1,1,0,1,0,1,1,0
HMR_5538,1,1,1,1,0,1,0,1,1,0
HMR_5539,1,1,1,1,0,1,0,1,1,0
HMR_5540,1,1,1,1,0,1,0,1,1,0
HMR_5541,1,1,1,1,0,1,0,1,1,0
HMR_5542,1,1,1,1,0,1,0,1,1,0
HMR_5543,1,1,1,1,0,1,0,1,1,0
HMR_5544,1,1,1,1,0,1,0,1,1,0
HMR_5545,1,1,1,1,0,1,0,1,1,0
HMR_5546,1,1,1,1,0,1,0,1,1,0
HMR_5547,1,1,1,1,0,1,0,1,1,0
HMR_5548,1,1,1,1,0,1,0,1,1,0
HMR_5549,1,1,1,1,0,1,0,1,1,0
HMR_5551,1,1,1,1,0,1,0,1,1,0
HMR_5552,1,1,1,1,0,1,0,1,1,0
HMR_5553,1,1,1,1,0,1,0,1,1,0
HMR_5554,1,1,1,1,0,1,0,1,1,0
HMR_5555,1,1,1,1,0,1,0,1,1,0
HMR_5556,1,1,1,1,0,1,0,1,1,0
HMR_5557,1,1,1,1,0,1,0,1,1,0
HMR_5558,1,1,1,1,0,1,0,1,1,0
HMR_5559,1,1,1,1,0,1,0,1,1,0
HMR_5560,1,1,1,1,0,1,0,1,1,0
HMR_5561,1,1,1,1,0,1,0,1,1,0
HMR_5562,1,1,1,1,0,1,0,1,1,0
HMR_5563,1,1,1,1,0,1,0,1,1,0
HMR_5564,1,1,1,1,0,1,0,1,1,0
HMR_5565,1,1,1,1,0,1,0,1,1,0
HMR_5566,1,1,1,1,0,1,0,1,1,0
HMR_5567,1,1,1,1,0,1,0,1,1,0
HMR_5568,1,1,1,1,0,1,0,1,1,0
HMR_5569,1,1,1,1,0,1,0,1,1,0
HMR_5570,1,1,1,1,0,1,0,1,1,0
HMR_5571,1,1,1,1,0,1,0,1,1,0
HMR_5572,1,1,1,1,0,1,0,1,1,0
HMR_5573,1,1,1,1,0,1,0,1,1,0
HMR_5574,1,1,1,1,0,1,0,1,1,0
HMR_5575,1,1,1,1,0,1,0,1,1,0
HMR_5576,1,1,1,1,0,1,0,1,1,0
